#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SC;36;11;38;0;3;2;1;0;3
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SC;75;22;22;1;6;5;2;1;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SC;39;5;4;0;0;9;0;0;5
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SE;34;9;19;6;8;0;0;0;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SE;10;2;6;3;2;2;1;1;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SE;8;1;5;0;0;0;0;0;1
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SE;4;2;1;1;0;0;0;1;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;SP;755;345;534;182;292;16;7;11;15
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;SP;213;68;124;13;37;8;6;1;7
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;SP;178;68;114;16;37;10;2;4;15
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;SP;39;19;19;7;22;1;0;3;2
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;1;TO;14;6;16;3;15;0;1;0;1
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;3;TO;13;6;8;1;4;0;0;0;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;4;TO;1;0;1;0;0;0;0;0;0
202309;00643742;FUNDACAO HAB. DO EXERCITO-FHE                               ;6;TO;2;2;0;0;0;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;AC;0;0;4;2;27;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;AC;1;0;10;2;90;0;0;1;1
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;AC;0;0;1;1;120;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;AL;0;1;10;2;102;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;AL;7;1;21;3;237;0;0;0;4
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;AL;1;0;0;0;156;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;AM;1;1;8;17;607;0;0;0;1
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;AM;16;12;24;52;2953;0;0;2;2
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;AM;3;0;0;3;759;1;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;AP;0;0;0;0;50;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;AP;1;0;3;3;215;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;AP;0;0;0;3;140;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;BA;6;7;156;3;563;1;0;0;52
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;BA;138;22;604;50;3075;33;2;1;154
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;BA;22;4;15;15;971;2;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;CE;1;1;88;5;487;1;0;0;44
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;CE;57;21;435;19;1961;7;3;2;146
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;CE;21;2;31;12;1620;1;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;DF;173;152;124;15;1318;0;0;0;18
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;DF;62;25;162;20;917;3;2;0;12
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;DF;4;5;3;7;477;1;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;ES;4;16;81;18;1826;1;0;0;11
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;ES;45;16;181;8;905;7;3;0;32
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;ES;7;1;4;9;939;1;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;GO;538;389;493;564;3897;11;9;12;52
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;GO;1488;512;1365;399;6988;82;30;23;139
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;GO;51;8;22;3;689;6;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;MA;3;0;57;7;282;0;0;0;19
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;MA;28;8;210;30;2822;5;1;2;96
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;MA;1;0;1;0;280;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;MG;22;19;306;26;2278;2;0;2;84
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;MG;305;148;949;200;10939;7;4;20;122
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;MG;49;20;60;30;3961;1;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;MS;6;1;44;1;221;0;0;0;2
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;MS;5;6;84;3;503;2;1;1;18
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;MS;0;0;1;2;154;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;MT;5;4;99;9;1008;0;0;1;37
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;MT;105;49;346;24;1423;4;7;0;100
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;MT;12;15;33;22;1920;3;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;PA;1;4;95;23;1813;0;0;1;11
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;PA;57;20;121;137;5853;1;1;3;9
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;PA;4;0;1;6;469;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;PB;2;0;13;2;89;1;0;0;6
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;PB;16;3;70;7;430;0;0;0;10
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;PB;0;2;10;23;1191;0;0;1;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;PE;4;2;40;4;247;0;2;0;7
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;PE;17;8;89;26;1317;1;0;1;24
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;PE;6;1;6;8;927;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;PI;0;0;4;1;30;0;0;0;2
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;PI;7;3;177;3;263;1;0;1;140
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;PI;0;0;0;0;114;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;PR;48;17;1045;14;1361;16;6;4;339
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;PR;172;23;1158;15;1416;95;6;0;578
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;PR;1;11;31;9;877;1;1;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;RJ;5;5;127;12;714;2;1;0;50
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;RJ;31;12;206;16;1205;0;1;0;72
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;RJ;15;16;30;26;2517;3;0;1;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;RN;2;4;13;0;283;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;RN;58;6;33;4;502;0;0;0;6
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;RN;26;14;13;59;3551;1;0;1;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;RO;1;2;78;12;129;1;0;0;4
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;RO;10;10;23;10;317;0;0;0;3
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;RO;1;1;0;1;91;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;RR;0;0;10;0;99;0;0;0;9
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;RR;2;0;22;4;111;0;0;0;14
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;RR;0;0;0;0;4;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;RS;8;17;323;42;2356;1;1;3;47
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;RS;22;10;206;20;1099;5;1;2;39
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;RS;2;4;2;5;393;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;6;RS;32;6;95;0;0;8;2;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;SC;58;48;509;17;2476;3;0;3;98
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;SC;39;14;338;14;819;4;1;0;85
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;SC;3;4;9;18;1136;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;6;SC;33;1;189;1;3;15;1;1;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;SE;7;3;65;2;207;0;1;0;2
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;SE;42;7;53;11;727;1;0;4;12
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;SE;5;1;3;2;199;0;0;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;SP;389;156;1462;193;10462;52;3;8;288
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;SP;1039;283;1460;159;10136;62;11;7;299
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;SP;184;142;80;69;5556;5;2;0;0
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;1;TO;5;6;24;3;166;0;0;0;18
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;3;TO;38;7;77;4;497;2;1;0;21
202309;01659838;DISBRAVE ADM CONS LTDA.                                     ;4;TO;2;0;1;2;283;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;AC;1;2;4;1;11;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;3;AC;0;0;1;0;0;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;1;AL;6;4;11;4;28;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;3;AL;7;1;15;1;20;0;0;0;3
202309;02010478;BANCORBRÁS                                                  ;6;AL;2;0;1;0;2;1;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;AM;5;2;17;3;22;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;3;AM;6;2;7;0;11;5;0;0;7
202309;02010478;BANCORBRÁS                                                  ;6;AM;1;0;4;0;0;1;0;0;2
202309;02010478;BANCORBRÁS                                                  ;1;AP;2;1;4;1;9;0;1;0;0
202309;02010478;BANCORBRÁS                                                  ;3;AP;1;0;2;0;4;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;BA;29;24;107;33;447;2;0;0;16
202309;02010478;BANCORBRÁS                                                  ;3;BA;26;6;87;4;512;2;0;2;25
202309;02010478;BANCORBRÁS                                                  ;6;BA;5;1;20;9;125;3;0;2;3
202309;02010478;BANCORBRÁS                                                  ;1;CE;20;12;58;7;276;0;0;0;11
202309;02010478;BANCORBRÁS                                                  ;3;CE;81;7;298;2;132;14;1;0;161
202309;02010478;BANCORBRÁS                                                  ;6;CE;20;7;31;3;41;2;2;0;7
202309;02010478;BANCORBRÁS                                                  ;1;DF;1490;858;3734;838;6313;55;24;15;282
202309;02010478;BANCORBRÁS                                                  ;3;DF;1519;186;2486;55;1604;108;11;6;447
202309;02010478;BANCORBRÁS                                                  ;6;DF;234;81;290;23;445;25;11;9;55
202309;02010478;BANCORBRÁS                                                  ;1;ES;7;5;25;3;13;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;3;ES;2;2;16;0;6;0;1;0;5
202309;02010478;BANCORBRÁS                                                  ;6;ES;1;0;4;0;1;1;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;GO;359;172;730;333;1702;14;6;7;117
202309;02010478;BANCORBRÁS                                                  ;3;GO;594;71;1082;20;764;55;8;1;257
202309;02010478;BANCORBRÁS                                                  ;6;GO;102;24;170;7;164;21;5;0;56
202309;02010478;BANCORBRÁS                                                  ;1;MA;59;40;29;59;269;1;1;0;1
202309;02010478;BANCORBRÁS                                                  ;3;MA;22;0;33;0;19;0;0;0;8
202309;02010478;BANCORBRÁS                                                  ;6;MA;8;4;6;0;4;0;0;0;3
202309;02010478;BANCORBRÁS                                                  ;1;MG;84;53;239;35;383;2;3;1;20
202309;02010478;BANCORBRÁS                                                  ;3;MG;117;19;294;5;130;19;2;0;73
202309;02010478;BANCORBRÁS                                                  ;6;MG;30;8;99;2;59;1;0;1;29
202309;02010478;BANCORBRÁS                                                  ;1;MS;7;4;12;5;34;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;3;MS;4;0;18;0;9;0;0;0;2
202309;02010478;BANCORBRÁS                                                  ;6;MS;0;1;6;0;3;0;1;0;0
202309;02010478;BANCORBRÁS                                                  ;1;MT;19;9;47;8;81;2;0;0;4
202309;02010478;BANCORBRÁS                                                  ;3;MT;6;0;34;0;13;3;0;0;7
202309;02010478;BANCORBRÁS                                                  ;6;MT;2;0;12;0;5;1;0;0;1
202309;02010478;BANCORBRÁS                                                  ;1;PA;11;18;65;24;119;0;2;1;11
202309;02010478;BANCORBRÁS                                                  ;3;PA;18;3;32;0;22;1;1;0;4
202309;02010478;BANCORBRÁS                                                  ;6;PA;3;1;5;0;2;1;0;0;2
202309;02010478;BANCORBRÁS                                                  ;1;PB;15;9;59;11;119;1;1;0;2
202309;02010478;BANCORBRÁS                                                  ;3;PB;64;11;170;2;122;2;3;0;33
202309;02010478;BANCORBRÁS                                                  ;6;PB;6;2;36;0;15;1;1;0;6
202309;02010478;BANCORBRÁS                                                  ;1;PE;5;9;20;9;60;0;1;0;0
202309;02010478;BANCORBRÁS                                                  ;3;PE;21;0;50;0;28;2;0;0;7
202309;02010478;BANCORBRÁS                                                  ;6;PE;4;1;9;0;6;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;1;PI;8;8;11;6;32;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;3;PI;7;5;28;0;21;1;0;0;11
202309;02010478;BANCORBRÁS                                                  ;6;PI;5;0;4;0;6;1;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;PR;26;11;188;4;94;3;2;0;11
202309;02010478;BANCORBRÁS                                                  ;3;PR;42;1;84;0;13;1;1;0;21
202309;02010478;BANCORBRÁS                                                  ;6;PR;4;0;6;0;14;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;1;RJ;41;21;92;19;343;0;0;2;3
202309;02010478;BANCORBRÁS                                                  ;3;RJ;7;1;69;20;513;0;0;3;12
202309;02010478;BANCORBRÁS                                                  ;6;RJ;2;1;6;2;37;0;1;1;1
202309;02010478;BANCORBRÁS                                                  ;1;RN;5;5;25;2;33;0;0;1;1
202309;02010478;BANCORBRÁS                                                  ;3;RN;10;0;17;0;13;1;0;0;7
202309;02010478;BANCORBRÁS                                                  ;6;RN;5;0;11;0;2;0;0;0;4
202309;02010478;BANCORBRÁS                                                  ;1;RO;2;1;13;0;9;0;0;0;3
202309;02010478;BANCORBRÁS                                                  ;3;RO;3;1;11;0;0;2;1;0;5
202309;02010478;BANCORBRÁS                                                  ;6;RO;1;0;5;0;0;0;0;0;4
202309;02010478;BANCORBRÁS                                                  ;1;RR;0;2;1;0;3;0;1;0;0
202309;02010478;BANCORBRÁS                                                  ;3;RR;0;0;3;0;2;0;0;0;1
202309;02010478;BANCORBRÁS                                                  ;6;RR;0;0;2;0;0;0;0;0;2
202309;02010478;BANCORBRÁS                                                  ;1;RS;8;11;19;8;49;1;0;0;6
202309;02010478;BANCORBRÁS                                                  ;3;RS;3;1;43;0;8;0;0;0;12
202309;02010478;BANCORBRÁS                                                  ;6;RS;10;1;17;0;9;2;0;0;5
202309;02010478;BANCORBRÁS                                                  ;1;SC;32;11;125;1;42;6;1;0;40
202309;02010478;BANCORBRÁS                                                  ;3;SC;21;1;61;0;26;1;0;0;15
202309;02010478;BANCORBRÁS                                                  ;6;SC;4;0;9;0;5;1;0;0;1
202309;02010478;BANCORBRÁS                                                  ;1;SE;7;5;19;1;10;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;3;SE;2;1;5;0;1;0;0;0;0
202309;02010478;BANCORBRÁS                                                  ;6;SE;4;1;4;0;0;1;0;0;0
202309;02010478;BANCORBRÁS                                                  ;1;SP;71;30;180;25;196;6;0;2;20
202309;02010478;BANCORBRÁS                                                  ;3;SP;60;6;127;1;78;24;0;0;46
202309;02010478;BANCORBRÁS                                                  ;6;SP;18;2;24;2;26;3;0;0;7
202309;02010478;BANCORBRÁS                                                  ;1;TO;3;5;20;3;47;0;0;0;2
202309;02010478;BANCORBRÁS                                                  ;3;TO;12;1;24;0;14;0;1;0;5
202309;02010478;BANCORBRÁS                                                  ;6;TO;5;1;1;0;1;0;0;0;0
202309;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;RS;0;0;0;0;1;0;0;0;0
202309;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SC;26;29;55;4;13;3;3;0;0
202309;03403333;IRMÃOS DE MARCO ADM CONS LTDA                               ;3;SP;0;0;0;0;1;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;1;AL;0;0;0;1;3;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;2;AM;0;0;0;1;0;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;1;BA;0;0;0;0;3;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;2;BA;0;0;0;1;9;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;1;CE;0;0;0;0;1;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;2;CE;0;0;0;2;0;0;0;1;0
202309;03586655;H. CONSÓRCIO                                                ;1;DF;0;0;0;1;9;0;0;0;0
202309;03586655;H. CONSÓRCIO                                                ;2;DF;0;0;0;0;1;0;0;0;0
